date_time,avg_tempC,winspeed,windir,maxtemp,mintemp,sunhour,uvindex,uvindex2,moon_illumination,moonrise,moonset,sunrise,sunset,dewpointC,avg_real_feelC,avg_precp,median_tempC,avg_pressure,avg_cloudcover,avg_humidity,avg_visibility
01-01-2009,20.5,4.5,77,31,13,11,6,3.791666667,31,0.428472222,0.927777778,0.296527778,0.75625,7.166666667,23.29166667,0,18,1012.875,0.625,37.125,10
02-01-2009,20.95833333,5.458333333,122.6666667,30,15,11,6,3.75,38,0.452083333,0.9625,0.296527778,0.756944444,9.25,22.25,0,18.5,1013.625,3.833333333,45,10
03-01-2009,20.79166667,3.75,137.5416667,30,15,11,6,3.75,45,0.476388889,0.998611111,0.297222222,0.756944444,10.20833333,22.20833333,0,18.5,1014.833333,4.041666667,48.625,10
04-01-2009,21.20833333,2.583333333,159.7083333,31,14,11,6,3.875,52,0.500694444,,0.297222222,0.757638889,11.25,22.75,0,20,1013.625,5.291666667,51.875,10
05-01-2009,21.75,4.791666667,223.0416667,30,15,11,6,3.833333333,60,0.527777778,0.036111111,0.297222222,0.758333333,11.20833333,22.79166667,0,20.5,1011.75,8.416666667,51.20833333,10
06-01-2009,20.95833333,5.25,218.9583333,29,15,11,6,3.791666667,67,0.559027778,0.076388889,0.297222222,0.758333333,10.25,23.5,0,19,1011.833333,1.625,46.29166667,10
07-01-2009,21.375,3.708333333,190.25,29,14,11,6,3.75,74,0.59375,0.119444444,0.297916667,0.759027778,8.208333333,22.41666667,0,21,1012.791667,24.375,40.91666667,10
08-01-2009,23.08333333,4.875,163.5833333,28,20,11.1,6,3.791666667,82,0.634027778,0.165277778,0.297916667,0.759722222,10.375,23.75,0,21.5,1014.583333,23.25,43.45833333,10
09-01-2009,22.625,5.083333333,186.0416667,27,20,11.1,6,3.708333333,89,0.679166667,0.2125,0.297916667,0.759722222,13.625,23.58333333,0,21.5,1015.583333,29.16666667,55.625,10
10-01-2009,23.875,4.958333333,134.0833333,31,19,11.1,6,3.833333333,96,0.727777778,0.258333333,0.297916667,0.760416667,14.08333333,24.79166667,0,23,1014.958333,27.75,54.70833333,9.375
11-01-2009,24.20833333,4.333333333,177.0416667,31,20,11.1,6,3.916666667,100,0.775694444,0.3,0.298611111,0.760416667,12,25.16666667,0,23,1015.083333,25.29166667,45.66666667,10
12-01-2009,23.5,3.833333333,127.3333333,31,19,11.1,6,3.958333333,89,0.822222222,0.3375,0.298611111,0.761111111,10.75,24.29166667,0,21.5,1017,14.79166667,43.83333333,10
13-01-2009,22.66666667,7.25,95.20833333,30,17,11.1,6,3.875,82,0.865277778,0.370138889,0.298611111,0.761805556,9.583333333,23.625,0,21.5,1018.291667,4.875,41.54166667,10
14-01-2009,23.125,8.458333333,96.04166667,30,17,11.1,6,3.916666667,75,0.90625,0.399305556,0.298611111,0.761805556,8.625,24,0,22,1018.458333,3.541666667,38.75,10
15-01-2009,22.54166667,8.708333333,99.125,30,17,11.1,6,3.791666667,68,0.944444444,0.426388889,0.298611111,0.7625,7.791666667,23.45833333,0,20,1017.666667,2.625,37.83333333,10
16-01-2009,22.375,7.958333333,112.5833333,30,17,11.1,6,3.833333333,60,0.981944444,0.452083333,0.298611111,0.763194444,8.541666667,23.75,0,20.5,1017.125,2.541666667,38.5,10
17-01-2009,22.45833333,5.291666667,107.0833333,30,16,11.1,6,3.916666667,53,,0.477083333,0.298611111,0.763194444,9.416666667,23.41666667,0,21.5,1015.625,9.625,41.83333333,10
18-01-2009,22.625,6.125,97.83333333,31,17,11.1,6,3.916666667,46,0.018055556,0.502777778,0.298611111,0.763888889,9.333333333,24.08333333,0,20,1014.583333,3.5,40.375,10
19-01-2009,22.875,6.875,88.29166667,31,18,11.1,6,4,38,0.054861111,0.530555556,0.298611111,0.763888889,8.75,25.04166667,0,20.5,1014.208333,1,35.91666667,10
20-01-2009,23.25,6.666666667,89.375,32,17,11.1,6,4,31,0.091666667,0.560416667,0.298611111,0.764583333,6.041666667,24.54166667,0,21,1014.041667,2.583333333,30.04166667,10
21-01-2009,23.20833333,4.791666667,73.25,33,18,11.1,6,4.041666667,24,0.129166667,0.591666667,0.298611111,0.765277778,6.5,25.5,0,20.5,1013.833333,1.291666667,30.70833333,10
22-01-2009,22.83333333,4.416666667,75.5,33,16,11.1,6,4,17,0.165277778,0.625694444,0.298611111,0.765277778,6.833333333,24.41666667,0,20,1012.875,5.708333333,33.66666667,10
23-01-2009,23.83333333,7.083333333,90.33333333,33,18,11.1,6,4.083333333,9,0.200694444,0.661805556,0.298611111,0.765972222,4.708333333,25.29166667,0,21,1011.875,2.75,26.79166667,10
24-01-2009,23.375,4.708333333,165.375,33,16,10.1,6,3.916666667,2,0.234722222,0.697916667,0.298611111,0.766666667,1.375,23.41666667,0,20.5,1011.625,41.95833333,24.70833333,10
25-01-2009,23.375,3.791666667,164,33,15,11.1,6,4.166666667,0,0.265972222,0.735416667,0.298611111,0.766666667,5.041666667,24.04166667,0,22,1011.833333,25.625,30.58333333,10
26-01-2009,23.41666667,4.708333333,133,33,16,11.2,6,4.125,0,0.294444444,0.771527778,0.298611111,0.767361111,6.708333333,26.08333333,0,20.5,1012.166667,0,31.25,10
27-01-2009,23.16666667,4.25,156.375,33,17,11.2,6,4.125,5,0.321527778,0.807638889,0.297916667,0.767361111,7.416666667,26,0,20.5,1012.458333,0.5,32.58333333,10
28-01-2009,23.54166667,4.708333333,182.5833333,34,16,11.2,6,4.125,12,0.345833333,0.842361111,0.297916667,0.768055556,6.583333333,25.70833333,0,21,1011.958333,1.666666667,31.20833333,10
29-01-2009,23.875,4.5,123.375,34,16,11.2,6,4.166666667,20,0.370138889,0.877777778,0.297916667,0.768055556,4.333333333,24.83333333,0,21.5,1012.333333,5.166666667,28.125,10
30-01-2009,25.04166667,4.5,148.0833333,35,18,11.2,7,4.25,27,0.394444444,0.913194444,0.297916667,0.76875,6.125,25.75,0,23,1012,6.916666667,29.08333333,10
31-01-2009,25.75,4.625,185.75,36,18,11.2,7,4.375,31,0.418055556,0.949305556,0.297222222,0.769444444,7.708333333,27.5,0,23.5,1011.791667,3.291666667,30,10
01-02-2009,25.16666667,5.625,201.5,34,17,11.2,7,4.291666667,43,0.44375,0.988194444,0.297222222,0.769444444,5.5,27.375,0,23.5,1012.916667,0.916666667,25.20833333,10
02-02-2009,24.5,5.666666667,218.3333333,34,17,11.2,6,4.25,50,0.472916667,,0.297222222,0.770138889,2.791666667,27.08333333,0,22.5,1013.791667,0,21.79166667,10
03-02-2009,23.83333333,5.916666667,196.5416667,33,17,11.2,6,4.166666667,58,0.504861111,0.028472222,0.297222222,0.770138889,4.208333333,26.29166667,0,21.5,1013.625,0,25.125,10
04-02-2009,22.95833333,5.708333333,227.0833333,33,14,11.2,6,4.166666667,66,0.541666667,0.072222222,0.296527778,0.770833333,5.083333333,24.875,0,21.5,1013.75,0.625,29.875,10
05-02-2009,22.66666667,5.291666667,290.5833333,32,13,11.2,6,4.125,73,0.583333333,0.116666667,0.296527778,0.770833333,7.625,25.20833333,0,21,1014,0,35.875,10
06-02-2009,23.75,4.458333333,129.9166667,34,16,11.2,6,4.125,81,0.628472222,0.161805556,0.296527778,0.771527778,6.375,26.70833333,0,21.5,1013.916667,0,30.70833333,10
07-02-2009,24.375,5.083333333,113.4583333,34,18,11.3,6,4.166666667,88,0.675694444,0.204166667,0.295833333,0.771527778,4.583333333,26.08333333,0,21,1012.958333,1.416666667,25.5,10
08-02-2009,25,4.708333333,64.625,35,18,11.3,7,4.25,96,0.722222222,0.243055556,0.295833333,0.772222222,6.166666667,26.75,0,22,1013.916667,3.125,27.58333333,10
09-02-2009,25.45833333,5.166666667,180.375,35,18,11.3,7,4.291666667,100,0.767361111,0.277777778,0.295138889,0.772222222,5.416666667,26.70833333,0,23.5,1013.958333,4.416666667,25.83333333,10
10-02-2009,23.58333333,8.958333333,283.7083333,31,19,11.3,6,4.041666667,89,0.809722222,0.309027778,0.295138889,0.772916667,4.708333333,24.25,0,21,1013.291667,4.5,28.45833333,10
11-02-2009,21.875,5.333333333,197.7083333,32,14,11.3,6,4.083333333,82,0.85,0.3375,0.294444444,0.772916667,7.041666667,24.45833333,0,19.5,1013,0,38.04166667,10
12-02-2009,21.58333333,6.208333333,190.4583333,32,13,11.3,6,4.083333333,74,0.888888889,0.363888889,0.294444444,0.773611111,5.291666667,23.91666667,0,19.5,1012.583333,0,33.5,10
13-02-2009,21.625,5.791666667,248.6666667,32,13,11.3,6,4.041666667,67,0.926388889,0.390277778,0.29375,0.773611111,7.958333333,23.875,0,20,1011.791667,0.625,40.83333333,10
14-02-2009,23.125,5.375,272.9166667,33,14,11.3,6,4.125,59,0.964583333,0.416666667,0.29375,0.774305556,9.75,24.75,0,21.5,1011.833333,2.458333333,43.70833333,10
15-02-2009,24.58333333,4.541666667,221.5833333,35,16,11.3,6,4.208333333,51,,0.44375,0.293055556,0.774305556,8.375,26.91666667,0,22.5,1011.375,1.541666667,33.875,10
16-02-2009,25.16666667,5.791666667,119.9166667,34,18,11.3,7,4.25,44,0.002083333,0.473611111,0.293055556,0.774305556,6.166666667,25.95833333,0,22.5,1011.625,4.583333333,29.25,10
17-02-2009,25.20833333,5.916666667,192.9166667,32,19,11.4,7,4.208333333,36,0.039583333,0.504861111,0.292361111,0.775,9.708333333,25.875,0,25,1011.583333,17.58333333,36.66666667,10
18-02-2009,26.16666667,4.208333333,157.25,35,18,11.4,7,4.333333333,29,0.077083333,0.538194444,0.292361111,0.775,8.625,26.70833333,0,26,1011.5,8.583333333,32.95833333,10
19-02-2009,26.375,4.625,87,35,21,11.4,7,4.333333333,21,0.113194444,0.573611111,0.291666667,0.775694444,6.25,27.29166667,0,23.5,1010.166667,5.333333333,26.33333333,10
20-02-2009,26.16666667,6.583333333,109.2916667,35,20,11.4,7,4.25,14,0.147916667,0.609722222,0.291666667,0.775694444,6.083333333,26.70833333,0,23.5,1011.875,4.541666667,27.125,10
21-02-2009,26.08333333,5.583333333,158,35,20,11.6,7,4.291666667,6,0.179861111,0.646527778,0.290972222,0.775694444,6.958333333,27.16666667,0,23.5,1012.083333,4.5,28.5,10
22-02-2009,27.125,5.25,176.1666667,37,18,11.6,7,4.541666667,0,0.209027778,0.683333333,0.290277778,0.776388889,8.041666667,28.91666667,0,25.5,1009.666667,2.75,29.41666667,10
23-02-2009,27.33333333,4.5,272.375,37,19,11.6,7,4.583333333,0,0.236805556,0.719444444,0.290277778,0.776388889,7.375,29.41666667,0,25.5,1010.25,1.916666667,26.58333333,10
24-02-2009,25.95833333,8.291666667,305.4166667,35,20,11.6,7,4.333333333,0,0.2625,0.754861111,0.289583333,0.777083333,5.083333333,27.54166667,0,24.5,1011.291667,0.25,24.45833333,10
25-02-2009,25.79166667,5.583333333,183.5,37,16,11.6,7,4.5,1,0.286805556,0.790972222,0.288888889,0.777083333,8.791666667,28.66666667,0,23.5,1010.583333,0,32.45833333,10
26-02-2009,27.04166667,4.208333333,110.0833333,38,18,11.6,7,4.625,9,0.311805556,0.826388889,0.288888889,0.777083333,6.583333333,30.375,0,24.5,1010.125,0,26.375,10
27-02-2009,28.45833333,5.916666667,137.5833333,38,21,11.6,7,4.625,16,0.336111111,0.863194444,0.288194444,0.777777778,3.75,30.79166667,0,26.5,1011,0,18.66666667,10
28-02-2009,28.20833333,5.583333333,123.0833333,39,20,11.6,7,4.625,24,0.361805556,0.901388889,0.2875,0.777777778,3.5,30.91666667,0,25.5,1010.916667,0,18.625,10
01-03-2009,27.83333333,4.375,81.5,38,20,11.6,7,4.583333333,30,0.389583333,0.941666667,0.2875,0.777777778,5.75,31.08333333,0,25,1010.666667,0,22.125,10
02-03-2009,28.04166667,5.166666667,124.0416667,38,20,11.6,7,4.583333333,37,0.420138889,0.984027778,0.286805556,0.778472222,3.25,30.5,0,25,1010.75,0,18.58333333,10
03-03-2009,28.83333333,4.041666667,161,39,21,11.6,7,4.708333333,45,0.455555556,,0.286111111,0.778472222,2.958333333,31.79166667,0,26.5,1010.125,0,17.54166667,10
04-03-2009,28.125,6,205.625,39,20,11.6,7,4.625,52,0.494444444,0.027083333,0.285416667,0.778472222,3.958333333,30.83333333,0,26,1010.25,0,20.20833333,10
05-03-2009,27.66666667,5.958333333,230.625,38,19,11.6,7,4.583333333,59,0.536805556,0.071527778,0.285416667,0.778472222,7.916666667,30.08333333,0,25.5,1010.583333,0.375,26.58333333,10
06-03-2009,27.5,6.083333333,205.9583333,37,19,11.6,7,4.583333333,67,0.581944444,0.113194444,0.284722222,0.779166667,6.291666667,29.58333333,0,25.5,1011.083333,1.291666667,24.91666667,10
07-03-2009,27.70833333,5.208333333,199,38,19,11.6,7,4.583333333,74,0.627083333,0.152777778,0.284027778,0.779166667,3.625,30.20833333,0,25.5,1010.625,0,19.91666667,10
08-03-2009,27.125,6.583333333,187.2916667,37,19,11.6,7,4.583333333,81,0.671527778,0.1875,0.283333333,0.779166667,5.208333333,29,0,25,1009.291667,1.875,24.70833333,10
09-03-2009,27.25,6.333333333,198.375,36,20,11.6,7,4.583333333,88,0.714583333,0.219444444,0.283333333,0.779861111,9.166666667,28.20833333,0,25.5,1010.5,6.5,33.45833333,10
10-03-2009,28.54166667,7,145.4583333,37,22,11.6,7,4.541666667,96,0.754861111,0.248611111,0.282638889,0.779861111,6.791666667,29.25,0,27,1010.833333,3.583333333,24.58333333,10
11-03-2009,28.79166667,4.958333333,179.875,36,23,11.6,7,4.5,100,0.794444444,0.275694444,0.281944444,0.779861111,9.708333333,29.45833333,0,27.5,1011.875,5.916666667,29.33333333,10
12-03-2009,27.79166667,4.416666667,186.7916667,35,22,11.6,7,4.333333333,90,0.833333333,0.302083333,0.28125,0.779861111,6.916666667,28.04166667,0,27,1011.041667,6.375,24.83333333,10
13-03-2009,25.25,5.791666667,87.29166667,34,22,11.6,7,3.75,83,0.871527778,0.329166667,0.280555556,0.780555556,9.333333333,26.04166667,0.125,24,1013.166667,20.95833333,37.58333333,9.166666667
14-03-2009,24.54166667,7.333333333,116.5,32,20,11.6,5,3.791666667,75,0.909722222,0.35625,0.280555556,0.780555556,15.66666667,25.625,0.125,23.5,1014.083333,27.33333333,58.29166667,9.708333333
15-03-2009,26.29166667,5.416666667,189.75,34,21,11.6,7,4.208333333,68,0.948611111,0.385416667,0.279861111,0.780555556,14.70833333,27.41666667,0,25,1011.958333,9.125,51.08333333,10
16-03-2009,27.08333333,4.916666667,207.6666667,35,20,11.6,7,4.333333333,61,0.986805556,0.416666667,0.279166667,0.780555556,11.25,28.41666667,0,26.5,1010.333333,3.375,38.41666667,10
17-03-2009,27.75,5.291666667,186.2083333,36,21,11.6,7,4.458333333,53,,0.449305556,0.278472222,0.78125,6.083333333,29.29166667,0,26,1010.125,2.416666667,23.29166667,10
18-03-2009,27.75,6.5,210.875,36,22,11.6,7,4.5,46,0.023611111,0.484722222,0.277777778,0.78125,6.75,29.29166667,0,26,1010.708333,1.916666667,24.54166667,10
19-03-2009,27.5,6.583333333,276.0416667,36,20,11.6,7,4.541666667,39,0.059027778,0.520138889,0.277083333,0.78125,9.666666667,29.16666667,0,25.5,1010.541667,3.375,31.70833333,10
20-03-2009,26.54166667,8.458333333,302.7916667,35,20,11.6,7,4.333333333,32,0.091666667,0.556944444,0.277083333,0.78125,10.83333333,27.625,0,25,1010.458333,2.083333333,38.375,10
21-03-2009,25.41666667,6.833333333,231.625,35,17,11.6,7,4.291666667,24,0.122222222,0.59375,0.276388889,0.781944444,10.875,27.625,0,24,1010.75,0,41.125,10
22-03-2009,27,4.291666667,132.625,37,17,11.6,7,4.5,17,0.150694444,0.629861111,0.275694444,0.781944444,9.875,29.91666667,0,26.5,1009.5,0.958333333,33.54166667,10
23-03-2009,28.41666667,4.541666667,144.0416667,36,23,11.6,7,4.5,10,0.177083333,0.665277778,0.275,0.781944444,8.708333333,29.66666667,0,27,1010.166667,5.25,28.25,10
24-03-2009,28.70833333,5.166666667,225.6666667,37,21,11.6,7,4.5,3,0.202083333,0.701388889,0.274305556,0.781944444,11.70833333,30.45833333,0,27,1011.75,13.75,35.70833333,9.875
25-03-2009,29.20833333,5.583333333,231.5416667,37,23,11.6,7,4.625,0,0.227083333,0.7375,0.273611111,0.782638889,10.45833333,30.5,0,28,1010.916667,3.541666667,31.29166667,10
26-03-2009,28.66666667,7.458333333,306.8333333,38,22,11.6,7,4.625,0,0.251388889,0.773611111,0.273611111,0.782638889,9.875,30.20833333,0,27,1010.208333,2.75,30.125,10
27-03-2009,27.5,5.958333333,302.5416667,37,19,11.6,7,4.583333333,5,0.277083333,0.8125,0.272916667,0.782638889,10.25,29.41666667,0,25.5,1010.583333,2.791666667,35.29166667,10
28-03-2009,28.75,7.166666667,269.5,38,20,11.6,7,4.625,12,0.304861111,0.852777778,0.272222222,0.782638889,11.45833333,29.91666667,0,27,1010.333333,5.708333333,35.95833333,10
29-03-2009,29.625,5,213.3333333,38,22,11.6,7,4.708333333,19,0.335416667,0.895833333,0.271527778,0.782638889,12.33333333,31.16666667,0,28.5,1009.125,7.458333333,34.20833333,10
30-03-2009,29.83333333,4.5,226.25,38,21,11.6,7,4.75,26,0.369444444,0.939583333,0.270833333,0.783333333,12.5,31.875,0,29,1008.75,2.958333333,33.875,10
31-03-2009,30.08333333,5.916666667,233.8333333,37,22,11.6,8,4.75,30,0.408333333,0.984027778,0.270138889,0.783333333,11.83333333,32.16666667,0,29.5,1007.125,2.375,33.25,10
01-04-2009,30.75,6.291666667,143.5833333,39,21,11.6,8,4.833333333,42,0.45,,0.270138889,0.783333333,9.875,32.04166667,0,30,1007.833333,5.333333333,29.95833333,10
02-04-2009,30.75,6.25,213.4166667,39,23,11.6,8,4.75,50,0.49375,0.026388889,0.269444444,0.783333333,14.25,33,0,29.5,1008.458333,3.291666667,38,10
03-04-2009,31.25,5.083333333,198.9166667,40,25,11.6,8,4.791666667,58,0.538194444,0.065972222,0.26875,0.784027778,13.58333333,34.08333333,0,29,1008.75,2.625,34.83333333,10
04-04-2009,30.08333333,6.166666667,219.75,38,25,11.6,8,4.666666667,65,0.581944444,0.101388889,0.268055556,0.784027778,15.875,32.25,0,28.5,1009.333333,4.708333333,44.83333333,10
05-04-2009,30.54166667,4.625,250.125,40,24,11.6,8,4.75,73,0.623611111,0.133333333,0.267361111,0.784027778,15.54166667,32.33333333,0,29.5,1009.541667,17.70833333,44.91666667,10
06-04-2009,30.125,8.208333333,160,37,24,11.6,8,4.75,80,0.663888889,0.1625,0.267361111,0.784027778,10.41666667,31.04166667,0,29,1009.041667,5.166666667,30.91666667,10
07-04-2009,29.91666667,7.416666667,175.125,36,23,11.6,7,4.666666667,88,0.702777778,0.189583333,0.266666667,0.784722222,10.33333333,30.79166667,0,29.5,1007.333333,3.916666667,28.16666667,10
08-04-2009,27.41666667,8.291666667,267.2083333,35,22,11.6,7,4.416666667,95,0.740972222,0.215972222,0.265972222,0.784722222,11.16666667,28.70833333,0,25.5,1008.375,2.791666667,36.875,10
09-04-2009,27.66666667,5.125,232.9166667,39,18,11.6,7,4.583333333,100,0.779166667,0.242361111,0.265277778,0.784722222,12.25,31,0,25.5,1008.875,0,39.16666667,10
10-04-2009,29.54166667,5.666666667,133.4166667,39,21,11.6,7,4.75,90,0.818055556,0.26875,0.264583333,0.784722222,7.875,32.04166667,0,28,1008.333333,0.333333333,24.91666667,10
11-04-2009,30.08333333,6.625,152.25,39,22,11.6,8,4.75,82,0.85625,0.297222222,0.264583333,0.784722222,5,32.08333333,0,29,1007.916667,0.458333333,19.75,10
12-04-2009,30.45833333,8.208333333,170.625,39,22,11.6,8,4.708333333,75,0.895138889,0.327777778,0.263888889,0.785416667,7.375,31.33333333,0,29.5,1007.25,2.458333333,23.04166667,10
13-04-2009,30.79166667,5.416666667,242.7083333,41,25,11.6,8,4.791666667,67,0.932638889,0.360416667,0.263194444,0.785416667,10.875,34.08333333,0,28.5,1006,0.666666667,28.70833333,10
14-04-2009,29.70833333,7.708333333,265.9583333,40,21,11.6,7,4.75,59,0.969444444,0.395138889,0.2625,0.785416667,12.125,32.70833333,0,28,1006.541667,0,34.70833333,10
15-04-2009,29.79166667,8.416666667,299.7916667,39,21,11.6,7,4.708333333,52,,0.430555556,0.2625,0.786111111,11.70833333,32.08333333,0,29,1007.458333,0,34.125,10
16-04-2009,29.375,6.583333333,278.3333333,38,21,11.6,7,4.625,44,0.003472222,0.467361111,0.261805556,0.786111111,14.16666667,31.79166667,0,28.5,1006.208333,2.166666667,37.75,10
17-04-2009,29.91666667,7.625,308,39,23,11.6,7,4.625,37,0.034722222,0.503472222,0.261111111,0.786111111,12.79166667,31.83333333,0,28.5,1005.958333,2.208333333,33.5,10
18-04-2009,31.95833333,6.041666667,282.0416667,42,24,11.6,8,5.041666667,29,0.063888889,0.539583333,0.260416667,0.786111111,11.41666667,34.83333333,0,30,1006.916667,1.333333333,28.45833333,10
19-04-2009,31.08333333,6.625,283.5416667,41,23,11.6,8,4.958333333,22,0.090972222,0.575694444,0.260416667,0.786805556,14.91666667,35.45833333,0,29,1008.583333,0.25,38.54166667,10
20-04-2009,28.83333333,10.5,261.75,38,22,11.6,7,4.625,14,0.115972222,0.610416667,0.259722222,0.786805556,18.54166667,31.625,0,27,1008.791667,2.5,56.33333333,10
21-04-2009,28.04166667,10.125,268.0833333,36,21,11.6,7,4.541666667,7,0.140277778,0.645833333,0.259027778,0.786805556,17.75,29.95833333,0,26.5,1007.916667,5.291666667,56.83333333,10
22-04-2009,27.83333333,9.666666667,280.125,37,21,11.6,7,4.583333333,0,0.164583333,0.681944444,0.259027778,0.786805556,14.875,29.33333333,0,27,1008.875,1.541666667,49.04166667,10
23-04-2009,28.79166667,6.708333333,262.5416667,38,19,11.6,7,4.708333333,0,0.190277778,0.720138889,0.258333333,0.7875,13.79166667,31,0,27.5,1010.166667,1.125,41.66666667,10
24-04-2009,30.54166667,5.125,276.25,40,22,11.6,8,4.833333333,0,0.217361111,0.759722222,0.257638889,0.7875,7.583333333,33.04166667,0,30,1009.125,0.416666667,22.58333333,10
25-04-2009,32,5.166666667,287.7916667,40,24,11.6,8,4.875,1,0.247222222,0.802777778,0.257638889,0.7875,6.125,32.95833333,0,30.5,1008.916667,5.125,18.875,10
26-04-2009,32.20833333,5.583333333,124.2083333,39,25,11.6,8,4.833333333,8,0.280555556,0.847222222,0.256944444,0.788194444,7.375,34.58333333,0,31.5,1008.875,0.333333333,19.95833333,10
27-04-2009,31.375,5.958333333,210.625,41,23,11.6,8,4.833333333,16,0.31875,0.893055556,0.256944444,0.788194444,13.54166667,35.66666667,0,30.5,1008.916667,0,36.16666667,10
28-04-2009,30.95833333,5.458333333,249.6666667,41,22,11.6,8,4.916666667,23,0.360416667,0.9375,0.25625,0.788194444,17.125,36.29166667,0,29,1008.916667,0.375,46.83333333,10
29-04-2009,30.83333333,5.833333333,261.4166667,41,22,11.6,8,4.958333333,31,0.405555556,0.979166667,0.255555556,0.788888889,18.58333333,35.20833333,0,29,1009.041667,11.58333333,51.91666667,10
30-04-2009,30.20833333,8.166666667,263.4583333,40,22,11.6,8,4.791666667,38,0.450694444,,0.255555556,0.788888889,18,32.75,0,28,1008.666667,13.91666667,54.125,10
01-05-2009,29.79166667,9.208333333,278.5,39,22,11.6,7,4.75,44,0.495138889,0.015972222,0.254861111,0.788888889,18.58333333,32.95833333,0,28.5,1009.583333,3.25,54.125,10
02-05-2009,30.66666667,8.916666667,298.5,41,23,11.6,8,4.791666667,52,0.536805556,0.049305556,0.254861111,0.789583333,16.29166667,33.625,0,29.5,1010.291667,0.958333333,44,10
03-05-2009,30.58333333,9.541666667,298.25,39,23,11.6,8,4.791666667,59,0.577083333,0.079166667,0.254166667,0.789583333,14,32.95833333,0,29.5,1009.583333,1.375,38.125,10
04-05-2009,29.45833333,9.333333333,296.5,38,21,11.6,7,4.708333333,66,0.615277778,0.10625,0.254166667,0.789583333,15.375,32.08333333,0,28.5,1008.291667,0.541666667,43.95833333,10
05-05-2009,28.875,8.625,273.125,38,21,11.6,7,4.541666667,73,0.653472222,0.131944444,0.253472222,0.790277778,18.75,32.25,0,28,1009.083333,4.25,55.66666667,10
06-05-2009,29.375,8.125,288.1666667,38,22,11.6,7,4.625,81,0.690277778,0.157638889,0.253472222,0.790277778,17.66666667,32.33333333,0,28,1010.208333,4.583333333,51.29166667,10
07-05-2009,31.04166667,5.666666667,307.9583333,39,23,11.6,8,4.791666667,88,0.728472222,0.184027778,0.252777778,0.790277778,15.5,33.75,0,30.5,1008.083333,4.375,40.83333333,10
08-05-2009,31.5,7.541666667,308.2916667,40,25,11.6,8,4.833333333,95,0.765972222,0.211111111,0.252777778,0.790972222,14.25,33.375,0,30,1007.291667,3.583333333,35.79166667,10
09-05-2009,30.54166667,9.541666667,299,39,23,11.6,8,4.791666667,100,0.804861111,0.240972222,0.252083333,0.790972222,13,31.875,0,29.5,1006.833333,2.791666667,37.16666667,10
10-05-2009,29,10.5,302.4166667,38,22,11.6,7,4.666666667,100,0.843055556,0.272222222,0.252083333,0.790972222,14.29166667,30.83333333,0,28,1007.291667,1.125,42.04166667,10
11-05-2009,28.79166667,12.29166667,299.4583333,37,22,11.6,7,4.583333333,83,0.879861111,0.30625,0.251388889,0.791666667,16.20833333,30.45833333,0,27.5,1007.708333,2.25,47.70833333,10
12-05-2009,28.45833333,10.33333333,288.0416667,37,21,11.6,7,4.583333333,76,0.915277778,0.341666667,0.251388889,0.791666667,16.20833333,30.25,0,27,1007.333333,0.958333333,52.08333333,10
13-05-2009,28.375,10.5,280.375,37,22,11.6,7,4.583333333,68,0.947916667,0.378472222,0.251388889,0.791666667,19.375,30.91666667,0,26.5,1005.916667,5.958333333,60.95833333,10
14-05-2009,28.08333333,11.75,271.4166667,36,21,11.6,7,4.5,61,0.977777778,0.415277778,0.250694444,0.792361111,19,30.33333333,0,27,1005.75,6.541666667,60.04166667,10
15-05-2009,28.08333333,12.29166667,267.2083333,36,22,11.6,7,4.416666667,54,,0.450694444,0.250694444,0.792361111,19.79166667,30.79166667,0,26.5,1006.416667,8.375,61.79166667,10
16-05-2009,28.54166667,10.375,268.3333333,35,24,11.6,7,4.375,47,0.004861111,0.486111111,0.250694444,0.793055556,20.20833333,31.58333333,0,27.5,1007.708333,15.83333333,60.41666667,10
17-05-2009,29.83333333,9.208333333,270.875,39,24,13,7,4.541666667,39,0.030555556,0.520833333,0.25,0.793055556,19.29166667,33.125,0.083333333,28.5,1007.958333,9.666666667,54.04166667,10
18-05-2009,29.625,7.208333333,284.25,35,26,13,7,4.458333333,32,0.054861111,0.555555556,0.25,0.793055556,18.83333333,31.875,0,28.5,1007.541667,35.83333333,53.41666667,9.875
19-05-2009,28.33333333,7.041666667,285.0833333,34,24,10.7,7,3.833333333,25,0.078472222,0.590277778,0.25,0.79375,21.58333333,31.5,0.166666667,27.5,1007.5,53.29166667,67.54166667,8.625
20-05-2009,27.58333333,7.208333333,279.8333333,33,24,13.4,7,3.791666667,17,0.102777778,0.627083333,0.249305556,0.79375,21.91666667,30.875,0.333333333,27,1006.541667,44.5,71.16666667,9.25
21-05-2009,27.58333333,6.583333333,291.875,35,23,13.4,6,3.958333333,10,0.128472222,0.665277778,0.249305556,0.79375,22.5,31.66666667,0.125,26,1005.833333,30.66666667,74.08333333,9.625
22-05-2009,27.54166667,9.666666667,271.9583333,34,23,13.5,7,4.291666667,3,0.156944444,0.70625,0.249305556,0.794444444,22.125,31.125,0,26.5,1005.791667,17.75,72.04166667,9.875
23-05-2009,27.83333333,10.20833333,274.625,35,22,13.5,7,4.375,0,0.188194444,0.75,0.249305556,0.794444444,20.08333333,30.5,0,26.5,1004.875,10.25,63.58333333,10
